2014,Detroit Lions,11,5,0,11,321,282,39,-0.4,48.738768,58.81183492,29.39,15.0779896,7.534913933,20.52421147,10.00324781,6.499133449,3.24780773,45.55892548,22.76713219,18.11091854,9.05055754,21.25216638,10.62033128,8.685028875,4.232976074,28.56508219,13.92226914,31.07507775,15.14561005,8.440693025,4.113889791,8.351843625,4.070585688,8.578856151,4.287106203,3.66503776,1.786294251,1.288297066,10.19546868,4.969145827,0.433041031,0.324780773,3.48733896,1.699686045,4.709018213,2.295117462,0.519649237,1.199466903,0.584605391,49.97293494,92.37,4,-4,0,4,-74,-94,20,2.4,-7.90658482,16.89033602,11.89,-9.73054432,-2.821331787,-2.11235374,-2.81931442,-5.070888431,-1.582062103,12.10706552,8.80275676,3.69625771,3.033201979,-6.07277891,-0.78638258,0.702767235,-0.288604195,-7.67761081,-6.60753218,5.71728698,0.7816,1.042990948,-0.076564651,0.732412058,-0.245468206,-4.659655879,-1.239269682,0.621296579,0.06215632,-0.321659545,3.4831123,1.166907873,0.010570147,-0.268962091,-3.567690268,-2.296660153,0.153485054,-0.285380369,-0.074093627,-0.433268432,-0.3402633,8.22824437,4.79
2014,Green Bay Packers,12,4,0,12,486,348,138,-0.3,41.93210394,10.300752,5.54,38.84667836,20.89270746,35.03248375,14.6898575,27.85895188,14.98323554,7.656341321,4.117770327,3.117085526,1.676445935,50.3798948,27.09555742,22.93853073,9.61860855,35.93203399,15.06705784,17.24137931,7.229673093,4.59770115,1.927912825,9.345327336,3.918692372,10.98772648,5.90947192,1.124437781,0.471500419,4.28541492,5.222388805,2.189857502,0.974434199,2.661357921,2.773613193,1.163034367,8.195902049,3.436714166,0.6496228,1.949025487,0.817267393,53.78248114,95.44,4,-3,-1,3.5,69,-80,149,2.1,-6.36358395,-18.13097979,-8.13,5.25709903,4.74281013,4.22891233,-0.18693921,3.23798242,3.1454532,-16.58025914,-7.535207083,-1.837003733,-0.70548425,13.16016386,9.20028021,6.37815658,1.620661938,13.69563944,4.32783813,-0.63702205,-1.404823827,-15.57661858,-7.815413664,-1.687835924,-1.409849722,2.019116615,1.59735693,0.210322136,0.03002198,0.661184941,0.885654112,0.09540165,0.040142618,0.669571473,-0.43642082,-0.387273641,-1.944404071,-1.460616429,-0.048529151,-2.621552744,-1.390124804,5.702399,-1.96
2014,Houston Texans,9,7,0,9,372,307,65,-2.3,55.98612606,15.32197307,6.26,45.49180328,18.58629351,37.32108524,20.89462983,37.47072598,15.30917354,3.512880562,1.43523502,14.81264637,6.051907667,36.18266978,14.7829207,3.524887844,1.973448152,7.925656911,4.437268269,31.95898313,17.89259658,7.135227516,3.994737472,20.44434949,11.44599928,8.021077283,3.277119962,15.85131382,8.874536539,3.157517043,14.95406964,8.372204282,1.889726109,0.562133716,13.37321085,7.487142686,4.57167272,2.559502452,0.71761751,0.704977568,0.39468963,40.8563569,83.61,7,-7,0,7,96,-121,217,-4.2,1.33188482,-13.4789456,-6.19,-1.98492381,-1.93684532,8.08256558,4.91453876,4.37420466,1.00227954,0.7691275,0.249171269,-12.94335558,-5.946397953,14.1346541,5.252051273,-4.574317736,-2.453111204,-10.46225241,-5.612504051,7.52573377,4.53878953,-3.870391554,-2.020300122,9.59373914,5.515680525,-6.334630707,-2.928535021,6.550790666,3.791406178,1.039546059,-0.39179356,-0.014960814,0.746021778,0.180898939,3.08450711,1.863929724,3.021585527,1.712314058,0.124585635,-0.864485713,-0.463088618,-2.37143088,-10.82
2014,Indianapolis Colts,11,5,0,11,458,369,89,-1.1,38.61114047,27.66394983,15.62,36.40958443,20.55808054,36.35368191,14.03657119,23.83002621,13.45523729,10.42680644,5.887326921,18.81317859,10.62255576,34.81842007,19.65965543,16.28798248,6.288975795,21.62606077,8.350068703,26.99151383,10.42173132,6.159321105,2.378184124,16.53435532,6.38410316,12.57955822,7.102843251,7.254311525,2.800972413,4.925483564,8.814672873,3.403445725,2.515590318,1.923686714,3.5313441,1.363492231,9.307418559,3.593700454,0.486206532,0,0,56.46337596,94.61,0,0,0,0,67,32,35,-1.7,-7.79976422,6.82712893,5.67,-3.48452238,1.5078442,-6.04328635,-5.64024534,6.70295439,5.276716899,6.651484157,4.084534792,-0.29363541,1.498668764,-2.38231657,1.89555738,4.49262483,0.814643598,5.96997361,1.083937011,3.99293496,-0.2521172,1.895938822,0.399509836,-6.03788532,-4.09187793,-10.18747677,-3.768872699,3.085671071,0.866268665,-0.911605586,-4.188643087,-2.631510854,-0.023708352,-0.967376274,-4.498025868,-2.363011012,-9.096181631,-4.94757689,0.079479039,-1.681667456,-0.78047708,8.7113698,3.64
2014,Jacksonville Jaguars,3,13,0,3,249,412,-163,-0.3,47.35412237,48.29597316,22.95,15.63509819,7.429718876,32.07782489,15.19017245,10.46482724,4.972832506,23.71364654,11.26860383,33.33333334,15.83982991,27.29306488,12.96952516,25.29309055,11.97732105,18.98228985,8.988896764,15.96408082,7.559650366,20.70341731,9.803921569,3.517086555,1.665485471,5.195128015,2.468698323,1.546520329,0.732341129,5.126387905,11.1499127,5.279943303,0.720529176,3.933380581,3.267647792,1.547365934,0.848091794,0.401606426,0.460666194,2.26989274,1.074887786,47.51948972,84.66,-1,1,0,-1,2,-37,39,-1.8,-7.50539598,19.77600188,11.56,-2.85018537,0.047264748,0.98297252,-1.86831379,1.132451075,1.245768286,-0.11980644,1.750255206,16.24790621,9.016435415,-13.33866519,-3.25753906,9.11854129,3.104041233,0.87411112,-0.945162869,1.20055848,-0.539546882,5.18212126,1.289013312,-6.046540306,-3.581074162,-3.957779377,-1.186691585,-6.815120642,-3.854814834,-0.077167141,-8.29090255,-5.385194307,-0.082223118,0.01996315,-2.089028456,-1.391280855,-0.353894096,-0.257797244,-0.026719127,1.224687619,0.501493291,7.58256311,14.9
2014,Kansas City Chiefs,9,7,0,9,353,281,72,1.1,45.95528675,21.32702219,10.69,37.77203188,18.93293012,21.36310223,9.817474889,12.34647705,6.18857328,6.916612798,3.466897073,16.11721612,8.078626202,39.21568627,19.65655038,6.768507639,3.110487094,15.55816686,7.149800194,30.92831962,14.21319797,9.753231493,4.4821255,12.62044653,5.799762393,25.42555483,12.74435684,11.04582844,5.076142132,3.920509774,20.35252644,9.353061886,3.088886489,0.345609677,1.97414806,0.907225402,1.598119859,0.734420564,0.486013608,2.021151586,0.928826007,50.12420348,92.59,-2,2,0,-2,-77,-24,-53,2.8,3.19136226,2.48893828,0.54,-4.29111691,-3.73078463,-20.65324654,-8.150364771,-8.00386898,-4.77623679,1.942564354,0.786869107,-0.85942748,-1.068425767,3.22952709,0.26713066,-3.531219881,-1.294080606,-5.9677187,-2.055513253,16.32341499,7.967567581,2.668762827,1.452528669,-17.16156981,-6.936196587,3.73437836,1.05710445,-18.16398083,-7.415118648,0.564648669,6.72854824,3.526914135,1.492522005,-0.924490533,0.039543154,0.079912421,1.025912773,0.489722358,-0.003382803,0.903985372,0.451081891,-3.75601092,6.77
2014,Miami Dolphins,8,8,0,8,388,373,15,1.6,47.95831561,36.18995812,17.46,30.72514877,14.82347937,29.71175167,14.24925564,16.42054221,7.922160783,7.075159797,3.413441089,31.40841966,15.15312633,30.79127177,14.85538069,9.445676274,4.529987239,13.94678492,6.688643131,44.36807096,21.2781795,3.769401331,1.807741387,12.74944568,6.114419396,14.32664756,6.911952361,6.585365853,3.15823054,3.796256912,8.203991131,3.934495959,2.679710761,0.393449596,7.516629711,3.604849,6.164079823,2.956188856,0.723096555,0,0,48.24542748,94.04,0,0,0,0,71,38,33,1.3,6.64806442,-8.38743638,-7.28,-2.50624776,-3.6196073,-15.37178707,-4.37486746,-6.65794913,-4.886166897,-6.523209213,-4.133515236,-5.43153957,-5.29267589,14.44060918,5.780929457,-9.781932596,-3.412986284,-0.32327808,0.793644262,23.08623037,12.48659769,-10.88411825,-4.245664361,-6.53294271,-1.851183682,4.17374236,1.277193366,1.573040463,1.087626331,0.60548977,3.492953059,1.988354298,1.027753305,-0.047826711,0.943088215,0.889302496,-8.105983177,-2.938810013,-0.374436824,0,0,-7.25355419,5.66
2014,Minnesota Vikings,7,9,0,7,325,343,-18,-0.5,55.53997195,47.39320965,20.12,23.27827192,9.882403711,36.01398601,20.00215773,15.55273189,6.602654008,22.41423126,9.5155896,28.71664548,12.19117488,25.59085133,10.86417089,9.654234654,5.361959219,15.34576534,8.523033768,15.17094017,8.425935915,5.74980575,3.193440501,17.81274281,9.893192362,7.725540024,3.279749703,8.197358197,4.552810443,2.006688963,23.98989899,13.32398317,0.453123314,0.496277916,8.566433567,4.7577948,9.595959596,5.329593268,1.057287733,3.71017871,2.060632215,42.45333909,92.69,2,-1,-1,1.5,-66,-137,71,0.6,5.27415312,-10.88416139,-7.91,6.11312238,1.626383696,3.16454594,3.4901177,8.010469212,2.97500885,7.84986195,2.510481709,-17.46887684,-10.02293958,3.48421934,0.23141784,0.716034737,0.869099842,0.60084622,1.111379437,-0.50720168,0.545189537,-1.653761234,-0.528023066,1.78205015,1.835233434,-1.875673673,-1.338200886,0.938959194,0.90431675,0.370078935,-0.95825531,0.78358913,0.088273945,0.079307208,0.706624361,0.806997344,0.823665943,0.920128033,0.202497782,-0.686337257,-0.149312536,-5.64423206,-3.24
2014,New England Patriots,12,4,0,12,468,313,155,1.3,49.61939337,23.0079817,10.6,44.58566344,20.54104696,28.58154354,14.18198852,28.39349262,13.08115704,19.97966446,9.204824921,6.9649212,3.208806652,28.46975088,13.11628996,8.779797027,4.356482024,27.11824405,13.45590819,24.38045788,12.0974353,12.83927307,6.370769411,16.00188813,7.940039817,16.21759024,7.47160089,7.953740854,3.946597962,4.309638131,6.962473449,3.454737089,0.433306008,3.31420541,3.79985839,1.885466682,7.174887892,3.560135847,0.562126713,0.991267407,0.491860874,46.0709685,85.39,0,0,0,0,24,-25,49,2,-0.44425667,-12.99981992,-5.91,12.07682952,5.63536475,-13.51276991,-6.89196125,10.9528061,5.084397406,-10.10615079,-4.589874769,-4.62013685,-2.103078546,2.64945811,1.27738243,-17.29509895,-8.697562646,-0.15868614,-0.19991868,7.82937143,3.8113573,5.095398822,2.493903308,1.87798614,0.869098954,1.14944284,0.562678312,0.5334912,0.231750143,0.224462804,1.530203453,0.735144449,0.051405765,0.131703385,1.904342903,0.936502442,0.448119516,0.192470068,0.041353654,0.089741748,0.040524223,0.21979387,-1.02
2014,New Orleans Saints,7,9,0,7,401,424,-23,-1.5,60.09163803,21.0858786,7.56,42.30031949,15.16609393,36.6183759,22.0045819,20.15974441,7.227949599,12.26837061,4.39862543,11.88498403,4.261168385,33.54632588,12.02749141,30.51849028,18.33906071,27.54479604,16.55211913,17.59435761,10.57273769,8.940144872,5.372279496,5.184902784,3.115693013,22.14057508,7.93814433,1.315287839,0.790378007,4.054982818,7.22455204,4.341351661,2.817869416,0.49255441,0.914982845,0.549828179,3.869614945,2.325315006,0.744558992,2.039649256,1.225658648,35.85337915,87.3,-4,4,0,-4,-13,120,-133,-3.4,7.90344263,3.7036683,-0.34,1.6847914,-3.29316219,7.21736067,6.66072262,-1.73347079,-2.722246438,4.061329343,0.66862649,1.67281336,-0.380137115,-8.56139155,-7.10994634,11.77737353,8.55841008,-2.242006,1.00692468,-1.51224138,0.601348477,3.133038273,2.341655357,-2.165351023,-0.720271806,3.41826219,-0.570915753,-1.04004211,-0.438826189,1.691943717,-7.76021953,-3.478930208,1.154205116,0.439571471,-2.394661824,-1.177415648,-1.125308913,-0.281445617,0.09816713,1.125943673,0.748812193,-9.59538635,-7.07
